score;completeness;rescuebot_action;rescuebot_location;a-random_action;a-random_location;world_nr;tick_nr
24;0.625;MoveWest;(14, 17);;(5, 18);1;2672
24;0.625;MoveWest;(14, 17);;(5, 18);1;2673
24;0.625;MoveWest;(14, 17);;(5, 18);1;2674
24;0.625;MoveWest;(13, 17);;(5, 18);1;2675
24;0.625;MoveWest;(13, 17);;(5, 18);1;2676
24;0.625;MoveWest;(13, 17);;(5, 18);1;2677
24;0.625;MoveWest;(13, 17);;(5, 18);1;2678
24;0.625;MoveWest;(13, 17);;(5, 18);1;2679
24;0.625;MoveWest;(13, 17);;(5, 18);1;2680
24;0.625;MoveWest;(13, 17);;(5, 18);1;2681
24;0.625;MoveWest;(13, 17);;(5, 18);1;2682
24;0.625;MoveWest;(13, 17);;(5, 18);1;2683
24;0.625;MoveWest;(12, 17);;(5, 18);1;2684
24;0.625;MoveWest;(12, 17);;(5, 18);1;2685
24;0.625;MoveWest;(12, 17);;(5, 18);1;2686
24;0.625;MoveWest;(12, 17);;(5, 18);1;2687
24;0.625;MoveWest;(12, 17);;(5, 18);1;2688
24;0.625;MoveWest;(12, 17);;(5, 18);1;2689
24;0.625;MoveWest;(12, 17);;(5, 18);1;2690
24;0.625;MoveWest;(12, 17);;(5, 18);1;2691
24;0.625;MoveWest;(12, 17);;(5, 18);1;2692
24;0.625;MoveWest;(11, 17);;(5, 18);1;2693
24;0.625;MoveWest;(11, 17);;(5, 18);1;2694
24;0.625;MoveWest;(11, 17);;(5, 18);1;2695
24;0.625;MoveWest;(11, 17);;(5, 18);1;2696
24;0.625;MoveWest;(11, 17);;(5, 18);1;2697
24;0.625;MoveWest;(11, 17);;(5, 18);1;2698
24;0.625;MoveWest;(11, 17);;(5, 18);1;2699
24;0.625;MoveWest;(11, 17);;(5, 18);1;2700
24;0.625;MoveWest;(11, 17);;(5, 18);1;2701
24;0.625;MoveWest;(10, 17);;(5, 18);1;2702
24;0.625;MoveWest;(10, 17);;(5, 18);1;2703
24;0.625;MoveWest;(10, 17);;(5, 18);1;2704
24;0.625;MoveWest;(10, 17);;(5, 18);1;2705
24;0.625;MoveWest;(10, 17);;(5, 18);1;2706
24;0.625;MoveWest;(10, 17);;(5, 18);1;2707
24;0.625;MoveWest;(10, 17);;(5, 18);1;2708
24;0.625;MoveWest;(10, 17);;(5, 18);1;2709
24;0.625;MoveWest;(10, 17);;(5, 18);1;2710
24;0.625;MoveWest;(9, 17);;(5, 18);1;2711
24;0.625;;(9, 17);;(5, 18);1;2712
24;0.625;;(9, 17);;(5, 18);1;2713
24;0.625;;(9, 17);;(5, 18);1;2714
24;0.625;;(9, 17);;(5, 18);1;2715
24;0.625;;(9, 17);;(5, 18);1;2716
24;0.625;;(9, 17);;(5, 18);1;2717
24;0.625;;(9, 17);;(5, 18);1;2718
24;0.625;;(9, 17);;(5, 18);1;2719
24;0.625;;(9, 17);;(5, 18);1;2720
24;0.625;;(9, 17);;(5, 18);1;2721
24;0.625;;(9, 17);;(5, 18);1;2722
24;0.625;;(9, 17);;(5, 18);1;2723
24;0.625;;(9, 17);;(5, 18);1;2724
24;0.625;;(9, 17);;(5, 18);1;2725
24;0.625;;(9, 17);;(5, 18);1;2726
24;0.625;;(9, 17);;(5, 18);1;2727
24;0.625;;(9, 17);;(5, 18);1;2728
24;0.625;;(9, 17);;(5, 18);1;2729
24;0.625;;(9, 17);;(5, 18);1;2730
24;0.625;;(9, 17);;(5, 18);1;2731
24;0.625;;(9, 17);;(5, 18);1;2732
24;0.625;;(9, 17);;(5, 18);1;2733
24;0.625;;(9, 17);;(5, 18);1;2734
24;0.625;;(9, 17);;(5, 18);1;2735
24;0.625;;(9, 17);;(5, 18);1;2736
24;0.625;;(9, 17);;(5, 18);1;2737
24;0.625;;(9, 17);;(5, 18);1;2738
24;0.625;RemoveObject;(9, 17);;(5, 18);1;2739
24;0.625;RemoveObject;(9, 17);;(5, 18);1;2740
24;0.625;RemoveObject;(9, 17);;(5, 18);1;2741
24;0.625;RemoveObject;(9, 17);;(5, 18);1;2742
24;0.625;RemoveObject;(9, 17);MoveWest;(4, 18);1;2743
24;0.625;RemoveObject;(9, 17);;(4, 18);1;2744
24;0.625;RemoveObject;(9, 17);MoveWest;(3, 18);1;2745
24;0.625;RemoveObject;(9, 17);;(3, 18);1;2746
24;0.625;RemoveObject;(9, 17);;(3, 18);1;2747
24;0.625;RemoveObject;(9, 17);MoveSouth;(3, 19);1;2748
24;0.625;RemoveObject;(9, 17);;(3, 19);1;2749
24;0.625;RemoveObject;(9, 17);MoveSouth;(3, 20);1;2750
24;0.625;RemoveObject;(9, 17);;(3, 20);1;2751
24;0.625;RemoveObject;(9, 17);MoveSouth;(3, 21);1;2752
24;0.625;RemoveObject;(9, 17);;(3, 21);1;2753
24;0.625;RemoveObject;(9, 17);;(3, 21);1;2754
24;0.625;RemoveObject;(9, 17);;(3, 21);1;2755
24;0.625;RemoveObject;(9, 17);;(3, 21);1;2756
24;0.625;RemoveObject;(9, 17);;(3, 21);1;2757
24;0.625;RemoveObject;(9, 17);;(3, 21);1;2758
24;0.625;RemoveObject;(9, 17);;(3, 21);1;2759
24;0.625;RemoveObject;(9, 17);;(3, 21);1;2760
24;0.625;RemoveObject;(9, 17);;(3, 21);1;2761
24;0.625;RemoveObject;(9, 17);;(3, 21);1;2762
24;0.625;RemoveObject;(9, 17);CarryObject;(3, 21);1;2763
24;0.625;RemoveObject;(9, 17);;(3, 21);1;2764
24;0.625;RemoveObject;(9, 17);MoveNorth;(3, 20);1;2765
24;0.625;RemoveObject;(9, 17);;(3, 20);1;2766
24;0.625;RemoveObject;(9, 17);MoveNorth;(3, 19);1;2767
24;0.625;RemoveObject;(9, 17);;(3, 19);1;2768
24;0.625;RemoveObject;(9, 17);MoveNorth;(3, 18);1;2769
24;0.625;RemoveObject;(9, 17);MoveNorth;(3, 17);1;2770
24;0.625;RemoveObject;(9, 17);;(3, 17);1;2771
24;0.625;RemoveObject;(9, 17);;(3, 17);1;2772
24;0.625;RemoveObject;(9, 17);MoveEast;(4, 17);1;2773
24;0.625;RemoveObject;(9, 17);;(4, 17);1;2774
24;0.625;RemoveObject;(9, 17);MoveEast;(4, 17);1;2775
24;0.625;RemoveObject;(9, 17);MoveEast;(4, 17);1;2776
24;0.625;RemoveObject;(9, 17);MoveEast;(4, 17);1;2777
24;0.625;RemoveObject;(9, 17);MoveEast;(4, 17);1;2778
24;0.625;RemoveObject;(9, 17);MoveEast;(4, 17);1;2779
24;0.625;RemoveObject;(9, 17);MoveEast;(5, 17);1;2780
24;0.625;RemoveObject;(9, 17);MoveEast;(5, 17);1;2781
24;0.625;RemoveObject;(9, 17);MoveEast;(5, 17);1;2782
24;0.625;RemoveObject;(9, 17);MoveEast;(5, 17);1;2783
24;0.625;RemoveObject;(9, 17);MoveEast;(5, 17);1;2784
24;0.625;RemoveObject;(9, 17);MoveEast;(5, 17);1;2785
24;0.625;RemoveObject;(9, 17);MoveEast;(6, 17);1;2786
24;0.625;RemoveObject;(9, 17);MoveEast;(6, 17);1;2787
24;0.625;RemoveObject;(9, 17);MoveEast;(6, 17);1;2788
24;0.625;RemoveObject;(9, 17);MoveEast;(6, 17);1;2789
24;0.625;RemoveObject;(9, 17);MoveEast;(6, 17);1;2790
24;0.625;RemoveObject;(9, 17);MoveEast;(6, 17);1;2791
24;0.625;RemoveObject;(9, 17);MoveEast;(7, 17);1;2792
24;0.625;RemoveObject;(9, 17);MoveEast;(7, 17);1;2793
24;0.625;RemoveObject;(9, 17);MoveEast;(7, 17);1;2794
24;0.625;RemoveObject;(9, 17);MoveEast;(7, 17);1;2795
24;0.625;RemoveObject;(9, 17);MoveEast;(7, 17);1;2796
24;0.625;RemoveObject;(9, 17);MoveEast;(7, 17);1;2797
24;0.625;RemoveObject;(9, 17);MoveEast;(8, 17);1;2798
24;0.625;RemoveObject;(9, 17);MoveEast;(8, 17);1;2799
24;0.625;RemoveObject;(9, 17);MoveEast;(8, 17);1;2800
24;0.625;RemoveObject;(9, 17);MoveEast;(8, 17);1;2801
24;0.625;RemoveObject;(9, 17);MoveEast;(8, 17);1;2802
24;0.625;RemoveObject;(9, 17);MoveEast;(8, 17);1;2803
24;0.625;RemoveObject;(9, 17);MoveEast;(9, 17);1;2804
24;0.625;RemoveObject;(9, 17);MoveEast;(10, 17);1;2805
24;0.625;RemoveObject;(9, 17);MoveEast;(11, 17);1;2806
24;0.625;RemoveObject;(9, 17);MoveEast;(12, 17);1;2807
24;0.625;RemoveObject;(9, 17);;(12, 17);1;2808
24;0.625;RemoveObject;(9, 17);MoveEast;(13, 17);1;2809
24;0.625;RemoveObject;(9, 17);MoveEast;(14, 17);1;2810
24;0.625;RemoveObject;(9, 17);;(14, 17);1;2811
24;0.625;RemoveObject;(9, 17);;(14, 17);1;2812
24;0.625;RemoveObject;(9, 17);;(14, 17);1;2813
24;0.625;RemoveObject;(9, 17);MoveWest;(14, 17);1;2814
24;0.625;RemoveObject;(9, 17);MoveWest;(14, 17);1;2815
24;0.625;RemoveObject;(9, 17);MoveWest;(14, 17);1;2816
24;0.625;RemoveObject;(9, 17);MoveWest;(14, 17);1;2817
24;0.625;RemoveObject;(9, 17);MoveWest;(14, 17);1;2818
24;0.625;RemoveObject;(9, 17);MoveWest;(13, 17);1;2819
24;0.625;RemoveObject;(9, 17);MoveWest;(12, 17);1;2820
24;0.625;RemoveObject;(9, 17);;(12, 17);1;2821
24;0.625;RemoveObject;(9, 17);;(12, 17);1;2822
24;0.625;RemoveObject;(9, 17);;(12, 17);1;2823
24;0.625;RemoveObject;(9, 17);MoveEast;(13, 17);1;2824
24;0.625;RemoveObject;(9, 17);MoveEast;(14, 17);1;2825
24;0.625;RemoveObject;(9, 17);;(14, 17);1;2826
24;0.625;RemoveObject;(9, 17);MoveEast;(14, 17);1;2827
24;0.625;RemoveObject;(9, 17);MoveEast;(14, 17);1;2828
24;0.625;RemoveObject;(9, 17);MoveEast;(14, 17);1;2829
24;0.625;RemoveObject;(9, 17);MoveEast;(14, 17);1;2830
24;0.625;RemoveObject;(9, 17);MoveEast;(14, 17);1;2831
24;0.625;RemoveObject;(9, 17);MoveEast;(15, 17);1;2832
24;0.625;RemoveObject;(9, 17);MoveEast;(16, 17);1;2833
24;0.625;RemoveObject;(9, 17);;(16, 17);1;2834
24;0.625;RemoveObject;(9, 17);;(16, 17);1;2835
24;0.625;RemoveObject;(9, 17);;(16, 17);1;2836
24;0.625;RemoveObject;(9, 17);;(16, 17);1;2837
24;0.625;RemoveObject;(9, 17);MoveEast;(16, 17);1;2838
24;0.625;RemoveObject;(9, 17);MoveEast;(16, 17);1;2839
24;0.625;MoveNorth;(9, 17);MoveEast;(16, 17);1;2840
24;0.625;MoveNorth;(9, 17);MoveEast;(16, 17);1;2841
24;0.625;MoveNorth;(9, 17);MoveEast;(16, 17);1;2842
24;0.625;MoveNorth;(9, 17);MoveEast;(17, 17);1;2843
24;0.625;MoveNorth;(9, 17);MoveEast;(17, 17);1;2844
24;0.625;MoveNorth;(9, 17);MoveEast;(17, 17);1;2845
24;0.625;MoveNorth;(9, 17);MoveEast;(17, 17);1;2846
24;0.625;MoveNorth;(9, 17);MoveEast;(17, 17);1;2847
24;0.625;MoveNorth;(9, 16);MoveEast;(17, 17);1;2848
24;0.625;MoveNorthWest;(9, 16);MoveEast;(18, 17);1;2849
24;0.625;MoveNorthWest;(9, 16);MoveSouth;(18, 17);1;2850
24;0.625;MoveNorthWest;(9, 16);MoveSouth;(18, 17);1;2851
24;0.625;MoveNorthWest;(9, 16);MoveSouth;(18, 17);1;2852
24;0.625;MoveNorthWest;(9, 16);MoveSouth;(18, 17);1;2853
24;0.625;MoveNorthWest;(9, 16);MoveSouth;(18, 17);1;2854
24;0.625;MoveNorthWest;(9, 16);MoveSouth;(18, 18);1;2855
24;0.625;MoveNorthWest;(9, 16);;(18, 18);1;2856
24;0.625;MoveNorthWest;(8, 15);;(18, 18);1;2857
24;0.625;MoveNorth;(8, 15);MoveEast;(19, 18);1;2858
24;0.625;MoveNorth;(8, 15);;(19, 18);1;2859
24;0.625;MoveNorth;(8, 15);;(19, 18);1;2860
24;0.625;MoveNorth;(8, 15);MoveEast;(20, 18);1;2861
24;0.625;MoveNorth;(8, 15);MoveEast;(20, 18);1;2862
24;0.625;MoveNorth;(8, 15);MoveEast;(20, 18);1;2863
24;0.625;MoveNorth;(8, 15);MoveEast;(20, 18);1;2864
24;0.625;MoveNorth;(8, 15);MoveEast;(20, 18);1;2865
24;0.625;MoveNorth;(8, 14);MoveEast;(20, 18);1;2866
24;0.625;MoveSouthEast;(8, 14);MoveEast;(21, 18);1;2867
24;0.625;MoveSouthEast;(8, 14);MoveEast;(22, 18);1;2868
24;0.625;MoveSouthEast;(8, 14);;(22, 18);1;2869
24;0.625;MoveSouthEast;(8, 14);MoveEast;(23, 18);1;2870
24;0.625;MoveSouthEast;(8, 14);;(23, 18);1;2871
24;0.625;MoveSouthEast;(8, 14);MoveNorth;(23, 17);1;2872
24;0.625;MoveSouthEast;(8, 14);MoveNorth;(23, 16);1;2873
24;0.625;MoveSouthEast;(8, 14);;(23, 16);1;2874
24;0.625;MoveSouthEast;(9, 15);MoveNorth;(23, 15);1;2875
24;0.625;MoveNorthEast;(9, 15);;(23, 15);1;2876
24;0.625;MoveNorthEast;(9, 15);;(23, 15);1;2877
24;0.625;MoveNorthEast;(9, 15);;(23, 15);1;2878
24;0.625;MoveNorthEast;(9, 15);;(23, 15);1;2879
24;0.625;MoveNorthEast;(9, 15);;(23, 15);1;2880
24;0.625;MoveNorthEast;(9, 15);;(23, 15);1;2881
24;0.625;MoveNorthEast;(9, 15);;(23, 15);1;2882
24;0.625;MoveNorthEast;(9, 15);;(23, 15);1;2883
24;0.625;MoveNorthEast;(10, 14);;(23, 15);1;2884
24;0.625;;(10, 14);;(23, 15);1;2885
24;0.625;;(10, 14);;(23, 15);1;2886
24;0.625;;(10, 14);;(23, 15);1;2887
24;0.625;;(10, 14);;(23, 15);1;2888
24;0.625;;(10, 14);;(23, 15);1;2889
24;0.625;;(10, 14);;(23, 15);1;2890
24;0.625;;(10, 14);;(23, 15);1;2891
24;0.625;;(10, 14);;(23, 15);1;2892
24;0.625;;(10, 14);;(23, 15);1;2893
24;0.625;;(10, 14);;(23, 15);1;2894
24;0.625;;(10, 14);;(23, 15);1;2895
24;0.625;;(10, 14);;(23, 15);1;2896
24;0.625;;(10, 14);;(23, 15);1;2897
24;0.625;;(10, 14);;(23, 15);1;2898
24;0.625;;(10, 14);;(23, 15);1;2899
24;0.625;Idle;(10, 14);;(23, 15);1;2900
24;0.625;Idle;(10, 14);;(23, 15);1;2901
24;0.625;Idle;(10, 14);;(23, 15);1;2902
24;0.625;Idle;(10, 14);;(23, 15);1;2903
24;0.625;Idle;(10, 14);;(23, 15);1;2904
24;0.625;Idle;(10, 14);;(23, 15);1;2905
24;0.625;Idle;(10, 14);;(23, 15);1;2906
24;0.625;Idle;(10, 14);;(23, 15);1;2907
24;0.625;Idle;(10, 14);;(23, 15);1;2908
24;0.625;Idle;(10, 14);;(23, 15);1;2909
24;0.625;Idle;(10, 14);MoveSouth;(23, 16);1;2910
24;0.625;Idle;(10, 14);;(23, 16);1;2911
24;0.625;Idle;(10, 14);MoveSouth;(23, 17);1;2912
24;0.625;Idle;(10, 14);MoveSouth;(23, 18);1;2913
24;0.625;Idle;(10, 14);;(23, 18);1;2914
24;0.625;Idle;(10, 14);;(23, 18);1;2915
24;0.625;Idle;(10, 14);;(23, 18);1;2916
24;0.625;Idle;(10, 14);;(23, 18);1;2917
24;0.625;Idle;(10, 14);;(23, 18);1;2918
24;0.625;Idle;(10, 14);MoveNorth;(23, 17);1;2919
24;0.625;Idle;(10, 14);MoveNorth;(23, 16);1;2920
24;0.625;Idle;(10, 14);;(23, 16);1;2921
24;0.625;Idle;(10, 14);MoveNorth;(23, 15);1;2922
24;0.625;Idle;(10, 14);;(23, 15);1;2923
24;0.625;Idle;(10, 14);;(23, 15);1;2924
24;0.625;Idle;(10, 14);;(23, 15);1;2925
24;0.625;MoveSouth;(10, 14);;(23, 15);1;2926
24;0.625;MoveSouth;(10, 14);;(23, 15);1;2927
27;0.75;MoveSouth;(10, 14);Drop;(23, 15);1;2928
27;0.75;MoveSouth;(10, 14);;(23, 15);1;2929
27;0.75;MoveSouth;(10, 14);;(23, 15);1;2930
27;0.75;MoveSouth;(10, 14);;(23, 15);1;2931
27;0.75;MoveSouth;(10, 14);MoveSouth;(23, 16);1;2932
27;0.75;MoveSouth;(10, 14);;(23, 16);1;2933
27;0.75;MoveSouth;(10, 15);MoveSouth;(23, 17);1;2934
27;0.75;;(10, 15);;(23, 17);1;2935
27;0.75;;(10, 15);;(23, 17);1;2936
27;0.75;;(10, 15);;(23, 17);1;2937
27;0.75;;(10, 15);;(23, 17);1;2938
27;0.75;;(10, 15);MoveWest;(22, 17);1;2939
27;0.75;;(10, 15);;(22, 17);1;2940
27;0.75;;(10, 15);;(22, 17);1;2941
27;0.75;;(10, 15);MoveSouth;(22, 18);1;2942
27;0.75;;(10, 15);MoveWest;(21, 18);1;2943
27;0.75;;(10, 15);;(21, 18);1;2944
27;0.75;;(10, 15);MoveWest;(20, 18);1;2945
27;0.75;;(10, 15);;(20, 18);1;2946
27;0.75;;(10, 15);MoveWest;(20, 18);1;2947
27;0.75;;(10, 15);MoveWest;(20, 18);1;2948
27;0.75;;(10, 15);MoveWest;(20, 18);1;2949
27;0.75;;(10, 15);MoveWest;(20, 18);1;2950
27;0.75;;(10, 15);MoveWest;(20, 18);1;2951
27;0.75;;(10, 15);MoveWest;(19, 18);1;2952
27;0.75;;(10, 15);MoveWest;(18, 18);1;2953
27;0.75;;(10, 15);MoveWest;(17, 18);1;2954
27;0.75;;(10, 15);MoveWest;(16, 18);1;2955
27;0.75;;(10, 15);MoveWest;(15, 18);1;2956
27;0.75;;(10, 15);MoveWest;(14, 18);1;2957
27;0.75;;(10, 15);MoveWest;(14, 18);1;2958
27;0.75;;(10, 15);MoveWest;(14, 18);1;2959
27;0.75;;(10, 15);MoveWest;(14, 18);1;2960
27;0.75;;(10, 15);MoveWest;(14, 18);1;2961
27;0.75;;(10, 15);MoveWest;(14, 18);1;2962
27;0.75;;(10, 15);MoveWest;(13, 18);1;2963
27;0.75;;(10, 15);MoveNorth;(13, 18);1;2964
27;0.75;;(10, 15);MoveNorth;(13, 18);1;2965
27;0.75;;(10, 15);MoveNorth;(13, 18);1;2966
27;0.75;;(10, 15);MoveNorth;(13, 18);1;2967
27;0.75;;(10, 15);MoveNorth;(13, 18);1;2968
27;0.75;;(10, 15);MoveNorth;(13, 17);1;2969
27;0.75;;(10, 15);MoveWest;(12, 17);1;2970
27;0.75;;(10, 15);MoveWest;(11, 17);1;2971
27;0.75;;(10, 15);MoveWest;(10, 17);1;2972
27;0.75;;(10, 15);;(10, 17);1;2973
27;0.75;;(10, 15);MoveWest;(9, 17);1;2974
27;0.75;;(10, 15);MoveWest;(8, 17);1;2975
27;0.75;;(10, 15);;(8, 17);1;2976
27;0.75;;(10, 15);;(8, 17);1;2977
27;0.75;;(10, 15);MoveNorth;(8, 17);1;2978
27;0.75;;(10, 15);MoveNorth;(8, 17);1;2979
27;0.75;;(10, 15);MoveNorth;(8, 17);1;2980
27;0.75;;(10, 15);MoveNorth;(8, 17);1;2981
27;0.75;;(10, 15);MoveNorth;(8, 17);1;2982
27;0.75;;(10, 15);MoveNorth;(8, 17);1;2983
27;0.75;;(10, 15);MoveNorth;(8, 17);1;2984
27;0.75;;(10, 15);MoveNorth;(8, 17);1;2985
27;0.75;;(10, 15);MoveNorth;(8, 17);1;2986
27;0.75;;(10, 15);MoveNorth;(8, 17);1;2987
27;0.75;;(10, 15);MoveNorth;(8, 17);1;2988
27;0.75;;(10, 15);MoveNorth;(8, 17);1;2989
27;0.75;;(10, 15);MoveNorth;(8, 17);1;2990
27;0.75;;(10, 15);MoveNorth;(8, 17);1;2991
27;0.75;;(10, 15);MoveNorth;(8, 17);1;2992
27;0.75;;(10, 15);MoveNorth;(8, 17);1;2993
27;0.75;;(10, 15);MoveNorth;(8, 17);1;2994
27;0.75;;(10, 15);MoveNorth;(8, 17);1;2995
27;0.75;;(10, 15);;(8, 17);1;2996
27;0.75;;(10, 15);;(8, 17);1;2997
27;0.75;;(10, 15);;(8, 17);1;2998
27;0.75;;(10, 15);;(8, 17);1;2999
27;0.75;;(10, 15);MoveEast;(8, 17);1;3000
27;0.75;;(10, 15);MoveEast;(8, 17);1;3001
27;0.75;;(10, 15);MoveEast;(8, 17);1;3002
27;0.75;;(10, 15);MoveEast;(8, 17);1;3003
27;0.75;;(10, 15);MoveEast;(8, 17);1;3004
27;0.75;;(10, 15);MoveEast;(9, 17);1;3005
27;0.75;;(10, 15);;(9, 17);1;3006
27;0.75;;(10, 15);;(9, 17);1;3007
27;0.75;;(10, 15);;(9, 17);1;3008
27;0.75;;(10, 15);;(9, 17);1;3009
27;0.75;;(10, 15);MoveNorth;(9, 16);1;3010
27;0.75;;(10, 15);;(9, 16);1;3011
27;0.75;;(10, 15);MoveNorth;(9, 15);1;3012
27;0.75;;(10, 15);;(9, 15);1;3013
27;0.75;;(10, 15);;(9, 15);1;3014
27;0.75;;(10, 15);;(9, 15);1;3015
27;0.75;;(10, 15);CarryObjectTogether;(9, 15);1;3016
27;0.75;;(10, 15);;(9, 15);1;3017
27;0.75;;(10, 15);;(9, 15);1;3018
27;0.75;;(10, 15);;(9, 15);1;3019
27;0.75;;(10, 15);;(9, 15);1;3020
27;0.75;;(10, 15);;(9, 15);1;3021
27;0.75;;(10, 15);MoveSouth;(9, 16);1;3022
27;0.75;;(10, 15);;(9, 16);1;3023
27;0.75;;(10, 15);MoveSouth;(9, 17);1;3024
27;0.75;;(10, 15);;(9, 17);1;3025
27;0.75;;(10, 15);;(9, 17);1;3026
27;0.75;;(10, 15);MoveEast;(10, 17);1;3027
27;0.75;;(10, 15);;(10, 17);1;3028
27;0.75;;(10, 15);MoveEast;(11, 17);1;3029
27;0.75;;(10, 15);;(11, 17);1;3030
27;0.75;;(10, 15);MoveEast;(12, 17);1;3031
27;0.75;;(10, 15);;(12, 17);1;3032
27;0.75;;(10, 15);;(12, 17);1;3033
27;0.75;;(10, 15);;(12, 17);1;3034
27;0.75;;(10, 15);MoveNorth;(12, 16);1;3035
27;0.75;;(10, 15);;(12, 16);1;3036
27;0.75;;(10, 15);;(12, 16);1;3037
27;0.75;;(10, 15);MoveNorth;(12, 15);1;3038
27;0.75;;(10, 15);MoveNorth;(12, 14);1;3039
27;0.75;;(10, 15);;(12, 14);1;3040
27;0.75;;(10, 15);;(12, 14);1;3041
27;0.75;;(10, 15);MoveNorth;(12, 13);1;3042
27;0.75;;(10, 15);;(12, 13);1;3043
27;0.75;;(10, 15);MoveNorth;(12, 12);1;3044
27;0.75;;(10, 15);;(12, 12);1;3045
27;0.75;;(10, 15);;(12, 12);1;3046
27;0.75;;(10, 15);;(12, 12);1;3047
27;0.75;;(10, 15);MoveEast;(13, 12);1;3048
27;0.75;;(10, 15);;(13, 12);1;3049
27;0.75;;(10, 15);MoveEast;(14, 12);1;3050
27;0.75;;(10, 15);;(14, 12);1;3051
27;0.75;;(10, 15);MoveEast;(15, 12);1;3052
27;0.75;;(10, 15);MoveEast;(16, 12);1;3053
27;0.75;;(10, 15);MoveEast;(17, 12);1;3054
27;0.75;;(10, 15);MoveEast;(18, 12);1;3055
27;0.75;;(10, 15);MoveEast;(18, 12);1;3056
27;0.75;;(10, 15);MoveEast;(18, 12);1;3057
27;0.75;;(10, 15);MoveEast;(18, 12);1;3058
27;0.75;;(10, 15);MoveEast;(18, 12);1;3059
27;0.75;;(10, 15);MoveEast;(18, 12);1;3060
27;0.75;;(10, 15);MoveEast;(19, 12);1;3061
27;0.75;;(10, 15);MoveEast;(20, 12);1;3062
27;0.75;;(10, 15);MoveEast;(21, 12);1;3063
27;0.75;;(10, 15);;(21, 12);1;3064
27;0.75;;(10, 15);MoveEast;(22, 12);1;3065
27;0.75;;(10, 15);MoveEast;(23, 12);1;3066
27;0.75;;(10, 15);;(23, 12);1;3067
27;0.75;;(10, 15);;(23, 12);1;3068
27;0.75;;(10, 15);MoveEast;(23, 12);1;3069
27;0.75;;(10, 15);;(23, 12);1;3070
27;0.75;;(10, 15);;(23, 12);1;3071
27;0.75;;(10, 15);;(23, 12);1;3072
27;0.75;;(10, 15);MoveNorth;(23, 11);1;3073
27;0.75;;(10, 15);;(23, 11);1;3074
27;0.75;;(10, 15);MoveNorth;(23, 10);1;3075
27;0.75;;(10, 15);;(23, 10);1;3076
27;0.75;;(10, 15);MoveNorth;(23, 9);1;3077
27;0.75;;(10, 15);;(23, 9);1;3078
27;0.75;;(10, 15);;(23, 9);1;3079
27;0.75;;(10, 15);;(23, 9);1;3080
27;0.75;;(10, 15);;(23, 9);1;3081
33;0.875;;(23, 9);DropObjectTogether;(23, 9);1;3082
33;0.875;MoveSouthWest;(23, 9);;(23, 9);1;3083
33;0.875;MoveSouthWest;(23, 9);;(23, 9);1;3084
33;0.875;MoveSouthWest;(23, 9);;(23, 9);1;3085
33;0.875;MoveSouthWest;(23, 9);MoveWest;(22, 9);1;3086
33;0.875;MoveSouthWest;(23, 9);;(22, 9);1;3087
33;0.875;MoveSouthWest;(23, 9);MoveSouth;(22, 10);1;3088
33;0.875;MoveSouthWest;(23, 9);;(22, 10);1;3089
33;0.875;MoveSouthWest;(23, 9);MoveSouth;(22, 11);1;3090
33;0.875;MoveSouthWest;(22, 10);;(22, 11);1;3091
33;0.875;MoveSouthWest;(22, 10);MoveSouth;(22, 12);1;3092
33;0.875;MoveSouthWest;(22, 10);;(22, 12);1;3093
33;0.875;MoveSouthWest;(22, 10);MoveSouth;(22, 13);1;3094
33;0.875;MoveSouthWest;(22, 10);;(22, 13);1;3095
33;0.875;MoveSouthWest;(22, 10);;(22, 13);1;3096
33;0.875;MoveSouthWest;(22, 10);MoveWest;(21, 13);1;3097
33;0.875;MoveSouthWest;(22, 10);;(21, 13);1;3098
33;0.875;MoveSouthWest;(22, 10);;(21, 13);1;3099
33;0.875;MoveSouthWest;(21, 11);;(21, 13);1;3100
33;0.875;MoveSouthWest;(21, 11);;(21, 13);1;3101
33;0.875;MoveSouthWest;(21, 11);;(21, 13);1;3102
33;0.875;MoveSouthWest;(21, 11);;(21, 13);1;3103
33;0.875;MoveSouthWest;(21, 11);;(21, 13);1;3104
33;0.875;MoveSouthWest;(21, 11);;(21, 13);1;3105
33;0.875;MoveSouthWest;(21, 11);;(21, 13);1;3106
33;0.875;MoveSouthWest;(21, 11);;(21, 13);1;3107
33;0.875;MoveSouthWest;(21, 11);;(21, 13);1;3108
33;0.875;MoveSouthWest;(20, 12);;(21, 13);1;3109
33;0.875;MoveSouthWest;(20, 12);;(21, 13);1;3110
33;0.875;MoveSouthWest;(20, 12);;(21, 13);1;3111
33;0.875;MoveSouthWest;(20, 12);;(21, 13);1;3112
33;0.875;MoveSouthWest;(20, 12);;(21, 13);1;3113
33;0.875;MoveSouthWest;(20, 12);;(21, 13);1;3114
33;0.875;MoveSouthWest;(20, 12);;(21, 13);1;3115
33;0.875;MoveSouthWest;(20, 12);;(21, 13);1;3116
33;0.875;MoveSouthWest;(20, 12);;(21, 13);1;3117
33;0.875;MoveSouthWest;(19, 13);;(21, 13);1;3118
33;0.875;MoveSouthWest;(19, 13);;(21, 13);1;3119
33;0.875;MoveSouthWest;(19, 13);;(21, 13);1;3120
33;0.875;MoveSouthWest;(19, 13);;(21, 13);1;3121
33;0.875;MoveSouthWest;(19, 13);;(21, 13);1;3122
33;0.875;MoveSouthWest;(19, 13);;(21, 13);1;3123
